Material,Fast,Item,Posting,Document,Entry,MvT,Quantity,uom,Local Value,NGN,Group Value,USD
475330,No,6,01.10.12,01.10.12,01.10.12,561,1,EA,"200,000.08",NGN,"2,707.90",USD
475333,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-205,568.97",NGN,"-2,783.30",USD
475333,No,7,01.10.12,01.10.12,01.10.12,561,1,EA,"205,568.97",NGN,"2,783.30",USD
475334,No,1,01.10.12,01.10.12,01.10.12,562,-2,EA,"-368,375.64",NGN,"-4,987.62",USD
475334,No,8,01.10.12,01.10.12,01.10.12,561,2,EA,"368,375.64",NGN,"4,987.62",USD
475335,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-113,010.13",NGN,"-1,530.10",USD
475335,No,9,01.10.12,01.10.12,01.10.12,561,1,EA,"113,010.13",NGN,"1,530.10",USD
475337,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-499,839.92",NGN,"-6,767.58",USD
475337,No,10,01.10.12,01.10.12,01.10.12,561,1,EA,"499,839.92",NGN,"6,767.58",USD
475340,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-77,868.49",NGN,"-1,054.30",USD
475340,No,11,01.10.12,01.10.12,01.10.12,561,1,EA,"77,868.49",NGN,"1,054.30",USD
475343,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,0,NGN,0,USD
475343,No,12,01.10.12,01.10.12,01.10.12,561,1,EA,0,NGN,0,USD
475345,No,1,01.10.12,01.10.12,01.10.12,562,-4,EA,"-3,116,384.54",NGN,"-24,296.00",USD
475345,No,13,01.10.12,01.10.12,01.10.12,561,4,EA,"3,116,384.56",NGN,"24,296.00",USD
475346,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-1,458,954.00",NGN,"-19,753.50",USD
475346,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-1,458,954.00",NGN,"-19,753.50",USD
475346,No,14,01.10.12,01.10.12,01.10.12,561,1,EA,"1,458,954.00",NGN,"19,753.50",USD
475346,No,15,01.10.12,01.10.12,01.10.12,561,1,EA,"1,458,954.00",NGN,"19,753.50",USD
475348,No,1,13.11.12,13.11.12,13.11.12,351,-7,EA,"-204,129.45",NGN,"-2,763.81",USD
475351,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-4,628,221.67",NGN,"-31,100.81",USD
475352,No,1,13.11.12,13.11.12,13.11.12,351,-1,EA,"-57,141.72",NGN,-773.67,USD
475353,No,1,17.04.12,17.04.12,17.04.12,351,-5,EA,"-741,629.36",NGN,"-4,876.83",USD
475353,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-148,325.87",NGN,-975.37,USD
475353,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-148,325.87",NGN,-975.36,USD
475354,No,1,17.04.12,17.04.12,17.04.12,351,-4,EA,"-3,170,161.97",NGN,"-23,492.26",USD
475354,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-792,540.49",NGN,"-5,873.06",USD
475358,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,"-2,136.86",NGN,-14.13,USD
475359,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,"-1,967.32",NGN,-13.58,USD
475362,No,1,16.04.12,16.04.12,16.04.12,351,-1,EA,"-1,299.69",NGN,-8.61,USD
475362,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-1,299.69",NGN,-8.61,USD
475362,No,4,06.05.12,06.05.12,06.05.12,101,1,EA,"3,423.96",NGN,21.78,USD
475362,No,1,17.05.12,17.05.12,17.05.12,261,-1,EA,"-1,341.34",NGN,-8.87,USD
475362,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-1,341.46",NGN,-8.87,USD
475363,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-3,975.71",NGN,-26.31,USD
475363,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-3,975.72",NGN,-26.31,USD
475364,No,1,16.04.12,16.04.12,16.04.12,351,-2,EA,0,NGN,0,USD
475364,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,0,NGN,0,USD
475364,No,5,06.05.12,06.05.12,06.05.12,101,2,EA,"16,167.12",NGN,102.84,USD
475364,No,2,17.05.12,17.05.12,17.05.12,261,-2,EA,"-11,844.13",NGN,-76.79,USD
475364,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,0,NGN,0,USD
475364,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,0,NGN,0,USD
475364,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,0,NGN,0,USD
475365,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-3,903.04",NGN,-26.62,USD
475365,No,4,22.06.12,22.06.12,22.06.12,101,3,EA,"12,233.80",NGN,77.77,USD
475365,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-3,970.39",NGN,-26.36,USD
475374,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-452,570.80",NGN,"-6,127.58",USD
475377,No,1,17.04.12,17.04.12,17.04.12,351,-10,EA,"-320,034.10",NGN,"-4,333.10",USD
475378,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-1,771,678.16",NGN,"-12,547.06",USD
475378,No,2,26.06.12,26.06.12,26.06.12,101,2,EA,"1,458,125.69",NGN,"9,269.27",USD
475384,No,1,04.01.12,04.01.12,04.01.12,261,-8,EA,"-39,824.24",NGN,-539.2,USD
475386,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-11,050.04",NGN,-139.53,USD
475386,No,1,09.06.12,09.06.12,09.06.12,101,5,EA,"8,522.92",NGN,54.18,USD
475386,No,1,13.11.12,13.11.12,13.11.12,351,-2,EA,"-7,867.80",NGN,-90.42,USD
475391,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,-522.72,NGN,-3.44,USD
475391,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,0,NGN,0,USD
475392,No,1,16.03.12,16.03.12,16.03.12,351,-4,EA,"-12,852.09",NGN,-84.84,USD
475392,No,1,22.06.12,22.06.12,22.06.12,101,4,EA,"13,345.97",NGN,84.84,USD
475392,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,"-6,448.75",NGN,-42.4,USD
475393,No,1,26.11.12,26.11.12,26.11.12,201,-16,EA,0,NGN,0,USD
475393,No,1,27.11.12,27.11.12,27.11.12,351,-8,EA,"-727,200.47",NGN,"-6,161.56",USD
475394,No,1,26.11.12,26.11.12,26.11.12,201,-16,EA,0,NGN,0,USD
475394,No,1,27.11.12,27.11.12,27.11.12,351,-14,EA,"-1,889,627.70",NGN,"-15,894.96",USD
475396,No,1,26.11.12,26.11.12,26.11.12,201,-4,EA,0,NGN,0,USD
475396,No,1,27.11.12,27.11.12,27.11.12,351,-4,EA,"-421,890.88",NGN,"-3,583.68",USD
475402,No,16,31.12.12,31.12.12,31.12.12,101,12,EA,"44,018.60",NGN,279.81,USD
475419,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-458,616.82",NGN,"-6,209.44",USD
475419,No,16,01.10.12,01.10.12,01.10.12,561,1,EA,"458,616.82",NGN,"6,209.44",USD
475420,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-153,912.69",NGN,"-2,083.90",USD
475420,No,17,01.10.12,01.10.12,01.10.12,561,1,EA,"153,912.69",NGN,"2,083.90",USD
475421,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-120,930.66",NGN,"-1,637.34",USD
475421,No,18,01.10.12,01.10.12,01.10.12,561,1,EA,"120,930.66",NGN,"1,637.34",USD
475423,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-156,889.16",NGN,"-2,124.20",USD
475423,No,19,01.10.12,01.10.12,01.10.12,561,1,EA,"156,889.16",NGN,"2,124.20",USD
475424,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-324,532.05",NGN,"-4,394.00",USD
475424,No,20,01.10.12,01.10.12,01.10.12,561,1,EA,"324,532.05",NGN,"4,394.00",USD
475425,No,1,06.07.12,06.07.12,06.07.12,261,-1,EA,"-569,275.31",NGN,"-7,707.70",USD
475428,No,1,01.10.12,01.10.12,01.10.12,562,-2,EA,"-10,067,569.20",NGN,"-136,309.80",USD
475428,No,1,01.10.12,01.10.12,01.10.12,562,-2,EA,"-10,067,569.20",NGN,"-136,309.80",USD
475428,No,1,01.10.12,01.10.12,01.10.12,561,2,EA,"10,067,569.20",NGN,"136,309.80",USD
475428,No,2,01.10.12,01.10.12,01.10.12,561,2,EA,"10,067,569.20",NGN,"136,309.80",USD
475429,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-60,420.28",NGN,-818.06,USD
475430,No,1,16.03.12,16.03.12,16.03.12,351,-1,EA,"-496,881.91",NGN,"-6,727.53",USD
475430,No,2,09.06.12,09.06.12,09.06.12,101,1,EA,"1,522,656.37",NGN,"9,679.49",USD
475430,No,1,13.11.12,13.11.12,13.11.12,351,-1,EA,"-1,524,220.58",NGN,"-9,679.49",USD
475431,No,1,04.01.12,04.01.12,04.01.12,101,2,EA,"2,262,691.07",NGN,"14,296.67",USD
475431,No,1,16.03.12,16.03.12,16.03.12,351,-2,EA,"-2,267,744.94",NGN,"-14,296.67",USD
475431,No,1,09.06.12,09.06.12,09.06.12,101,2,EA,"2,248,973.42",NGN,"14,296.67",USD
475431,No,1,27.07.12,27.07.12,27.07.12,351,-1,EA,"-1,125,641.88",NGN,"-7,148.34",USD
475431,No,1,16.11.12,16.11.12,16.11.12,351,-1,EA,"-1,125,641.88",NGN,"-7,148.33",USD
475432,No,1,19.03.12,19.03.12,19.03.12,261,-2,EA,"-904,442.85",NGN,"-6,249.48",USD
475432,No,1,16.11.12,16.11.12,16.11.12,351,-1,EA,"-452,221.42",NGN,"-3,124.74",USD
475433,No,1,16.03.12,16.03.12,16.03.12,351,-1,SET,"-82,767.49",NGN,"-1,120.63",USD
475433,No,1,16.11.12,16.11.12,16.11.12,351,-1,SET,"-82,767.49",NGN,"-1,120.63",USD
475434,No,1,16.03.12,16.03.12,16.03.12,351,-1,EA,"-33,785.60",NGN,-457.44,USD
475434,No,1,16.11.12,16.11.12,16.11.12,351,-1,EA,"-33,785.60",NGN,-457.44,USD
475435,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,-759.86,NGN,-5.86,USD
475435,No,1,23.12.12,23.12.12,23.12.12,351,-2,EA,0,NGN,0,USD
475436,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,-632.96,NGN,-4.88,USD
475436,No,1,16.11.12,16.11.12,16.11.12,351,-2,EA,0,NGN,0,USD
475440,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-339,792.60",NGN,"-4,600.62",USD
475441,No,1,16.04.12,16.04.12,16.04.12,351,-1,EA,"-3,707.67",NGN,-50.2,USD
475441,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-7,415.34",NGN,-100.4,USD
475441,No,1,18.04.12,18.04.12,18.04.12,935,-25,EA,"-92,691.75",NGN,"-1,255.00",USD
475441,No,2,18.04.12,18.04.12,18.04.12,935,25,EA,"92,691.75",NGN,"1,255.00",USD
475441,No,1,19.04.12,19.04.12,19.04.12,101,1,EA,"53,676.25",NGN,340.65,USD
475441,No,1,20.04.12,20.04.12,20.04.12,935,-1,EA,"-53,676.25",NGN,-340.65,USD
475441,No,2,20.04.12,20.04.12,20.04.12,935,1,EA,"53,676.25",NGN,340.65,USD
475441,No,1,22.05.12,22.05.12,22.05.12,261,-1,EA,"-5,629.54",NGN,-61.37,USD
475441,No,1,27.08.12,27.08.12,27.08.12,551,-24,EA,"-135,108.92",NGN,"-1,472.91",USD
475442,No,1,16.04.12,16.04.12,16.04.12,351,-1,EA,0,NGN,0,USD
475442,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,0,NGN,0,USD
475442,No,1,20.04.12,20.04.12,20.04.12,935,-13,EA,0,NGN,0,USD
475442,No,2,20.04.12,20.04.12,20.04.12,935,13,EA,0,NGN,0,USD
475442,No,1,06.05.12,06.05.12,06.05.12,101,1,EA,"53,195.54",NGN,338.38,USD
475442,No,3,17.05.12,17.05.12,17.05.12,261,-1,EA,"-53,195.54",NGN,-338.38,USD
475442,No,1,27.08.12,27.08.12,27.08.12,551,-13,EA,0,NGN,0,USD
475443,No,1,12.04.12,12.04.12,12.04.12,935,-26,EA,"-262,256.54",NGN,"-3,550.82",USD
475443,No,2,12.04.12,12.04.12,12.04.12,935,26,EA,"262,256.54",NGN,"3,550.82",USD
475443,No,1,16.04.12,16.04.12,16.04.12,351,-2,EA,"-20,173.58",NGN,-273.14,USD
475443,No,2,06.05.12,06.05.12,06.05.12,101,2,EA,"106,345.48",NGN,676.47,USD
475443,No,4,17.05.12,17.05.12,17.05.12,261,-2,EA,"-63,259.53",NGN,-474.81,USD
475443,No,1,27.08.12,27.08.12,27.08.12,551,-24,EA,"-242,082.96",NGN,"-3,277.68",USD
475444,No,1,16.04.12,16.04.12,16.04.12,351,-1,EA,"-7,506.19",NGN,-101.63,USD
475444,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-15,012.38",NGN,-203.26,USD
475444,No,1,20.04.12,20.04.12,20.04.12,935,-49,EA,"-367,803.31",NGN,"-4,979.87",USD
475444,No,2,20.04.12,20.04.12,20.04.12,935,49,EA,"367,803.31",NGN,"4,979.87",USD
475444,No,6,06.05.12,06.05.12,06.05.12,101,2,EA,"122,591.20",NGN,779.81,USD
475444,No,5,17.05.12,17.05.12,17.05.12,261,-2,EA,"-122,591.20",NGN,-779.81,USD
475444,No,1,27.08.12,27.08.12,27.08.12,551,-49,EA,"-367,803.31",NGN,"-4,979.87",USD
475445,No,1,16.04.12,16.04.12,16.04.12,351,-1,EA,"-20,098.98",NGN,-272.13,USD
475445,No,1,17.04.12,17.04.12,17.04.12,351,-2,EA,"-40,197.96",NGN,-544.26,USD
475445,No,1,20.04.12,20.04.12,20.04.12,935,-7,EA,"-140,692.86",NGN,"-1,904.91",USD
475445,No,2,20.04.12,20.04.12,20.04.12,935,7,EA,"140,692.86",NGN,"1,904.91",USD
475445,No,7,06.05.12,06.05.12,06.05.12,101,2,EA,"393,330.66",NGN,"2,502.00",USD
475445,No,6,17.05.12,17.05.12,17.05.12,261,-2,EA,"-393,330.66",NGN,"-2,502.00",USD
475445,No,1,29.06.12,29.06.12,29.06.12,101,1,EA,"85,263.81",NGN,542.02,USD
475445,No,1,27.08.12,27.08.12,27.08.12,551,-7,EA,"-140,692.86",NGN,"-1,904.91",USD
475446,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-9,481.15",NGN,-128.37,USD
475451,No,1,19.09.12,19.09.12,19.09.12,261,-1,EA,"-396,409.59",NGN,"-4,358.71",USD
475454,No,1,20.12.12,20.12.12,20.12.12,351,-3,EA,"-700,761.48",NGN,"-4,705.67",USD
475457,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-2,047,784.05",NGN,"-13,758.89",USD
475458,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-3,227,847.29",NGN,"-21,740.78",USD
475460,No,1,19.12.12,19.12.12,19.12.12,351,-1,SET,"-279,396.68",NGN,"-2,165.46",USD
475461,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-2,791.01",NGN,-23.71,USD
475461,No,1,06.12.12,06.12.12,06.12.12,925,-9,EA,0,NGN,0,USD
475461,No,2,06.12.12,06.12.12,06.12.12,925,9,EA,0,NGN,0,USD
475461,No,1,06.12.12,06.12.12,06.12.12,101,9,EA,"30,030.36",NGN,190.89,USD
475461,No,1,06.12.12,06.12.12,06.12.12,101,9,EA,0,NGN,0,USD
475461,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-3,141.82",NGN,-22.1,USD
475461,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-3,141.82",NGN,-22.1,USD
475462,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,0,NGN,0,USD
475462,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,0,NGN,0,USD
475462,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,0,NGN,0,USD
475462,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,0,NGN,0,USD
475463,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-4,973.75",NGN,-34.11,USD
475463,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-4,973.75",NGN,-34.11,USD
475467,No,1,08.08.12,08.08.12,08.08.12,261,-1,SET,"-146,118.83",NGN,-964.32,USD
475467,No,1,08.08.12,08.08.12,08.08.12,261,-2,SET,"-292,237.66",NGN,"-1,928.64",USD
475468,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-3,685,584.20",NGN,"-23,652.17",USD
475470,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-978,118.78",NGN,"-6,480.64",USD
475471,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-51,543.29",NGN,-348.93,USD
475472,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-45,820.00",NGN,-313.52,USD
475472,No,1,18.04.12,18.04.12,18.04.12,935,-4,EA,"-183,280.00",NGN,"-1,254.06",USD
475472,No,2,18.04.12,18.04.12,18.04.12,935,4,EA,"183,280.00",NGN,"1,254.06",USD
475472,No,3,06.05.12,06.05.12,06.05.12,101,1,EA,"53,033.61",NGN,337.35,USD
475472,No,7,17.05.12,17.05.12,17.05.12,261,-1,EA,"-53,033.61",NGN,-337.35,USD
475472,No,1,27.08.12,27.08.12,27.08.12,551,-4,EA,"-183,280.00",NGN,"-1,254.06",USD
475472,No,1,14.09.12,14.09.12,14.09.12,101,2,EA,"81,552.36",NGN,518.26,USD
475472,No,2,14.09.12,14.09.12,14.09.12,101,1,EA,"40,776.18",NGN,259.13,USD
475473,No,1,23.12.12,23.12.12,23.12.12,351,-1,EA,"-54,509.20",NGN,-367.25,USD
475473,No,1,23.12.12,23.12.12,23.12.12,351,-3,EA,"-163,527.62",NGN,"-1,101.76",USD
475474,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-21,841.61",NGN,-146.87,USD
475475,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-21,622.40",NGN,-145.43,USD
475479,No,7,16.05.12,16.05.12,16.05.12,712,3,EA,"143,744.91",NGN,969.95,USD
475481,No,1,26.03.12,26.03.12,26.03.12,351,-1,EA,"-18,225.90",NGN,-143.7,USD
475483,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-10,260.77",NGN,-69.02,USD
475484,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-16,646.40",NGN,-156.69,USD
475484,No,11,28.05.12,28.05.12,28.05.12,711,-1,EA,"-16,646.39",NGN,-156.68,USD
475484,No,1,14.09.12,14.09.12,14.09.12,101,5,EA,"171,959.25",NGN,"1,092.79",USD
475484,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-34,387.44",NGN,-218.56,USD
475485,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-39,653.10",NGN,-278.52,USD
475485,No,3,22.06.12,22.06.12,22.06.12,101,1,EA,"59,039.08",NGN,375.31,USD
475486,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-4,047.75",NGN,-26.09,USD
475486,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-4,047.75",NGN,-26.09,USD
475486,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-4,047.75",NGN,-26.1,USD
475487,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-62,572.16",NGN,-411.46,USD
475487,No,2,10.05.12,10.05.12,10.05.12,101,1,EA,"36,088.32",NGN,229.56,USD
475487,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-57,280.03",NGN,-375.08,USD
475488,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-67,699.27",NGN,-436.42,USD
475488,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-67,699.27",NGN,-436.41,USD
475492,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-1,018,511.93",NGN,"-6,850.95",USD
475492,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-1,018,511.93",NGN,"-6,850.95",USD
475493,No,1,25.12.12,25.12.12,25.12.12,351,-1,EA,"-2,047,296.73",NGN,"-14,033.01",USD
475525,No,1,19.12.12,19.12.12,19.12.12,351,-3,EA,"-10,189.26",NGN,-66.86,USD
475552,No,1,10.05.12,10.05.12,10.05.12,101,1,EA,"166,190.85",NGN,"1,057.15",USD
475552,No,1,08.08.12,08.08.12,08.08.12,351,-1,EA,"-168,643.93",NGN,"-1,062.32",USD
475563,No,2,27.09.12,27.09.12,27.09.12,309,100,EA,0,NGN,0,USD
475569,No,1,06.02.12,06.02.12,06.02.12,261,-1,EA,"-228,005.49",NGN,"-1,500.02",USD
475569,No,1,20.03.12,20.03.12,20.03.12,261,-1,EA,"-228,005.49",NGN,"-1,500.02",USD
475569,No,1,07.05.12,07.05.12,07.05.12,261,-1,EA,"-228,005.49",NGN,"-1,500.02",USD
475596,No,1,20.04.12,20.04.12,20.04.12,351,-1,EA,"-75,620.97",NGN,-548.1,USD
475599,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-81,185.45",NGN,"-1,099.21",USD
475599,No,3,01.10.12,01.10.12,01.10.12,561,1,EA,"81,185.45",NGN,"1,099.21",USD
475601,No,1,20.04.12,20.04.12,20.04.12,351,-2,EA,"-115,627.93",NGN,-792.62,USD
475601,No,1,07.07.12,07.07.12,07.07.12,351,-1,EA,"-57,813.96",NGN,-396.31,USD
475613,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-339,952.56",NGN,"-2,290.83",USD
475613,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-339,952.56",NGN,"-2,290.84",USD
475613,No,1,10.05.12,10.05.12,10.05.12,101,2,EA,"455,545.14",NGN,"2,897.75",USD
475613,No,1,20.12.12,20.12.12,20.12.12,351,-1,EA,"-265,263.46",NGN,"-1,729.53",USD
475617,Yes,1,13.01.12,13.01.12,13.01.12,351,-2,EA,"-130,409.99",NGN,-858.38,USD
475617,Yes,1,24.01.12,24.01.12,24.01.12,261,-3,EA,"-196,173.32",NGN,"-1,276.06",USD
475617,Yes,1,14.02.12,14.02.12,14.02.12,261,-4,EA,"-269,156.72",NGN,"-1,748.54",USD
475617,Yes,1,14.02.12,14.02.12,14.02.12,261,-4,EA,"-269,156.72",NGN,"-1,748.54",USD
475617,Yes,1,25.05.12,25.05.12,25.05.12,261,-4,EA,"-267,461.36",NGN,"-1,734.94",USD
475617,Yes,1,28.05.12,28.05.12,28.05.12,261,-4,EA,"-267,461.36",NGN,"-1,734.94",USD
475617,Yes,1,28.05.12,28.05.12,28.05.12,261,-2,EA,"-133,730.68",NGN,-867.47,USD
475617,Yes,2,30.05.12,30.05.12,30.05.12,309,1,EA,"118,855.34",NGN,782.36,USD
475617,Yes,1,12.06.12,12.06.12,12.06.12,261,-3,EA,"-202,630.21",NGN,"-1,314.76",USD
475617,Yes,1,12.07.12,12.07.12,12.07.12,101,64,EA,"1,116,922.03",NGN,"7,092.96",USD
475617,Yes,1,25.09.12,25.09.12,25.09.12,351,-1,EA,"-67,390.45",NGN,-432.62,USD
475617,Yes,1,25.09.12,25.09.12,25.09.12,351,-1,EA,"-67,390.45",NGN,-432.62,USD
475617,Yes,1,04.11.12,04.11.12,04.11.12,261,-4,EA,"-293,664.18",NGN,"-1,883.65",USD
475617,Yes,1,08.11.12,08.11.12,08.11.12,261,-2,EA,"-146,832.09",NGN,-941.83,USD
475618,No,5,04.01.12,04.01.12,04.01.12,105,1,EA,"31,466.64",NGN,198.82,USD
475618,No,1,15.02.12,15.02.12,15.02.12,261,-2,EA,"-120,202.28",NGN,-810.51,USD
475618,No,1,22.11.12,22.11.12,22.11.12,309,-1,EA,"-59,333.31",NGN,-405.24,USD
475620,No,1,04.01.12,04.01.12,04.01.12,105,1,EA,"25,414.51",NGN,160.58,USD
475620,No,2,04.01.12,04.01.12,04.01.12,105,1,EA,"25,414.51",NGN,160.58,USD
475620,No,3,04.01.12,04.01.12,04.01.12,105,1,EA,"25,414.51",NGN,160.58,USD
475623,No,1,19.04.12,19.04.12,19.04.12,292,1,EA,"34,809.70",NGN,234.94,USD
475623,No,1,30.04.12,30.04.12,30.04.12,261,-1,EA,"-34,809.70",NGN,-234.94,USD
475623,No,2,22.11.12,22.11.12,22.11.12,309,1,EA,"59,333.31",NGN,405.24,USD
475623,No,1,27.11.12,27.11.12,27.11.12,261,-1,EA,"-59,333.31",NGN,-405.24,USD
475642,No,1,25.12.12,25.12.12,25.12.12,351,-1,EA,"-3,839,878.71",NGN,"-25,868.55",USD
475643,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-8,977,028.63",NGN,"-61,323.99",USD
475647,No,1,11.04.12,11.04.12,11.04.12,261,-1,EA,"-1,266,784.35",NGN,"-17,151.62",USD
475649,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-795,778.59",NGN,"-10,774.44",USD
475649,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-795,778.59",NGN,"-10,774.44",USD
475650,No,1,17.02.12,17.02.12,17.02.12,101,1,EA,"2,409,791.19",NGN,"15,192.18",USD
475650,No,1,17.04.12,17.04.12,17.04.12,351,-1,EA,"-2,392,145.47",NGN,"-15,192.18",USD
475650,No,1,26.06.12,26.06.12,26.06.12,101,1,EA,"2,389,843.86",NGN,"15,192.18",USD
475650,No,1,19.12.12,19.12.12,19.12.12,351,-1,EA,"-2,392,298.92",NGN,"-15,192.18",USD
475651,No,1,16.03.12,16.03.12,16.03.12,351,-2,EA,"-3,341,760.06",NGN,"-22,012.33",USD
475651,No,1,26.06.12,26.06.12,26.06.12,101,2,EA,"3,462,704.60",NGN,"22,012.33",USD
475654,No,1,17.10.12,17.10.12,17.10.12,351,-216,EA,"-1,950,134.40",NGN,"-26,403.84",USD
475663,No,1,13.11.12,13.11.12,13.11.12,351,-1,EA,"-65,410.86",NGN,-885.63,USD
475664,No,1,16.03.12,16.03.12,16.03.12,351,-2,EA,"-2,487,434.82",NGN,"-17,460.17",USD
475664,No,2,22.06.12,22.06.12,22.06.12,101,1,EA,"1,809,613.57",NGN,"11,503.67",USD
475673,No,1,08.08.12,08.08.12,08.08.12,261,-6,EA,"-356,614.22",NGN,"-2,366.67",USD
475676,No,1,13.11.12,13.11.12,13.11.12,351,-1,EA,-993.78,NGN,-6.54,USD
475677,No,1,13.11.12,13.11.12,13.11.12,351,-1,EA,-43.99,NGN,-0.34,USD
475677,No,1,13.11.12,13.11.12,13.11.12,351,-2,EA,0,NGN,0,USD
475679,Yes,1,16.11.12,16.11.12,16.11.12,351,-1,EA,-43.99,NGN,-0.34,USD
475706,No,2,19.04.12,19.04.12,19.04.12,101,1,EA,"249,239.66",NGN,"1,581.77",USD
475706,No,1,01.10.12,01.10.12,01.10.12,562,-1,EA,"-248,664.52",NGN,"-1,581.77",USD
475706,No,4,01.10.12,01.10.12,01.10.12,561,1,EA,"248,664.52",NGN,"1,581.77",USD
475712,No,1,01.10.12,01.10.12,01.10.12,562,-6,EA,"-5,334,828.36",NGN,"-72,230.88",USD
475712,No,5,01.10.12,01.10.12,01.10.12,561,6,EA,"5,334,828.36",NGN,"72,230.88",USD
475746,No,1,25.04.12,25.04.12,25.04.12,351,-1,EA,"-372,939.40",NGN,"-3,167.87",USD
475747,No,1,25.04.12,25.04.12,25.04.12,351,-1,EA,"-770,419.28",NGN,"-5,233.56",USD
475748,No,1,25.04.12,25.04.12,25.04.12,351,-1,SET,"-1,764,811.51",NGN,"-14,990.89",USD
